window,timestamp_clock,rf_label,sgd_label,agreement,confidence,cumulative_agreement_pct
0,15:17:31,Wake / Active,Wake / Active,True,0.0,0.0
1,15:18:33,Wake / Active,Wake / Active,True,1.0,0.0
2,15:19:34,Wake / Active,Wake / Active,True,1.0,0.0
3,15:20:35,Wake / Active,Wake / Active,True,,0.0
4,15:21:37,Wake / Active,Wake / Active,True,,0.0
5,15:22:43,Wake / Active,Wake / Active,True,0.78,0.0
6,15:23:46,Quiet / Rest,Wake / Active,False,0.9456,0.0
7,15:25:16,Wake / Active,Wake / Active,True,,0.0
8,15:26:24,Wake / Active,Quiet / Rest,False,0.7078,0.0
9,15:27:40,Wake / Active,Wake / Active,True,0.8222,0.0
10,15:28:44,Wake / Active,Wake / Active,True,,100.0
11,15:29:57,Quiet / Rest,Wake / Active,False,,50.0
12,15:31:15,Quiet / Rest,Quiet / Rest,True,,66.67
13,15:32:35,Quiet / Rest,Quiet / Rest,True,,75.0
14,15:33:59,Wake / Active,Wake / Active,True,0.7522,80.0
15,15:35:17,Quiet / Rest,Wake / Active,False,,66.67
16,15:36:24,Quiet / Rest,Wake / Active,False,,57.14
17,15:37:52,Wake / Active,Wake / Active,True,,62.5
18,15:39:33,Wake / Active,Wake / Active,True,,66.67
19,15:40:41,Wake / Active,Wake / Active,True,,70.0
20,15:41:51,Quiet / Rest,Wake / Active,False,,63.64
21,15:43:03,Quiet / Rest,Wake / Active,False,0.9489,58.33
22,15:44:07,Wake / Active,Quiet / Rest,False,,53.85
23,15:45:16,Quiet / Rest,Quiet / Rest,True,,57.14
24,15:47:14,Wake / Active,Wake / Active,True,0.5422,60.0
25,15:48:28,Wake / Active,Wake / Active,True,,62.5
26,15:49:35,Wake / Active,Wake / Active,True,,64.71
27,15:50:41,Wake / Active,Wake / Active,True,0.9978,66.67
28,15:51:46,Quiet / Rest,Quiet / Rest,True,,68.42
29,15:53:11,Quiet / Rest,Quiet / Rest,True,0.9767,70.0
30,15:54:27,Wake / Active,Wake / Active,True,,71.43
31,15:55:50,Wake / Active,Wake / Active,True,,72.73
32,15:57:09,Quiet / Rest,Quiet / Rest,True,,73.91
33,15:58:52,Quiet / Rest,Quiet / Rest,True,,75.0
34,16:00:13,Quiet / Rest,Wake / Active,False,0.8822,72.0
35,16:01:31,Wake / Active,Wake / Active,True,0.9889,73.08
36,16:02:47,Wake / Active,Wake / Active,True,,74.07
37,16:03:52,Wake / Active,Wake / Active,True,1.0,75.0
38,16:04:53,Wake / Active,Wake / Active,True,,75.86
39,16:06:02,Wake / Active,Wake / Active,True,,76.67
40,16:07:31,Wake / Active,Wake / Active,True,,77.42
41,16:08:44,Wake / Active,Wake / Active,True,,78.12
42,16:09:50,Quiet / Rest,Wake / Active,False,0.9689,75.76
43,16:11:29,Wake / Active,Wake / Active,True,,76.47
44,16:12:37,Wake / Active,Wake / Active,True,,77.14
45,16:13:45,Wake / Active,Wake / Active,True,,77.78
46,16:15:12,Wake / Active,Wake / Active,True,,78.38
47,16:17:11,Wake / Active,Wake / Active,True,0.9122,78.95
48,16:18:24,Wake / Active,Wake / Active,True,,79.49
49,16:19:36,Wake / Active,Possible Sleep,False,,77.5
50,16:21:24,Quiet / Rest,Quiet / Rest,True,,78.05
51,16:22:59,Quiet / Rest,Wake / Active,False,,76.19
52,16:24:14,Wake / Active,Wake / Active,True,,76.74
53,16:25:25,Possible Sleep,Quiet / Rest,False,,75.0
54,16:27:55,Wake / Active,Wake / Active,True,,75.56
55,16:29:39,Wake / Active,Wake / Active,True,,76.09
56,16:30:46,Wake / Active,Wake / Active,True,,76.6
57,16:33:01,Quiet / Rest,Wake / Active,False,,75.0
58,16:34:37,Wake / Active,Wake / Active,True,,75.51
59,16:35:50,Quiet / Rest,Wake / Active,False,,74.0
60,16:37:21,Quiet / Rest,Quiet / Rest,True,,74.51
61,16:38:57,Quiet / Rest,Quiet / Rest,True,,75.0
62,16:40:21,Wake / Active,Wake / Active,True,,75.47
63,16:41:34,Quiet / Rest,Quiet / Rest,True,,75.93
64,16:43:09,Wake / Active,Wake / Active,True,,76.36
65,16:44:17,Wake / Active,Wake / Active,True,,76.79
66,16:45:29,Wake / Active,Wake / Active,True,,77.19
67,16:46:50,Quiet / Rest,Wake / Active,False,,75.86
68,16:47:51,Wake / Active,Quiet / Rest,False,,74.58
69,16:48:56,Wake / Active,Wake / Active,True,,75.0
70,16:50:00,Wake / Active,Quiet / Rest,False,0.6156,73.77
71,16:51:08,Possible Sleep,Quiet / Rest,False,,72.58
72,16:52:47,Quiet / Rest,Wake / Active,False,,71.43
73,16:54:22,Quiet / Rest,Quiet / Rest,True,,71.88
74,16:56:03,Wake / Active,Wake / Active,True,,72.31
75,16:57:08,Wake / Active,Wake / Active,True,,72.73
76,16:58:17,Wake / Active,Quiet / Rest,False,,71.64
77,16:59:24,Wake / Active,Wake / Active,True,,72.06
78,17:00:30,Wake / Active,Wake / Active,True,,72.46
79,17:01:45,Quiet / Rest,Wake / Active,False,,71.43
80,17:03:21,Wake / Active,Quiet / Rest,False,,70.42
81,17:04:41,Possible Sleep,Possible Sleep,True,,70.83
82,17:06:35,Wake / Active,Wake / Active,True,,71.23
83,17:08:45,Wake / Active,Wake / Active,True,,71.62
84,17:09:55,Wake / Active,Wake / Active,True,,72.0
85,17:11:52,Wake / Active,Wake / Active,True,,72.37
86,17:13:00,Quiet / Rest,Wake / Active,False,,71.43
87,17:14:19,Quiet / Rest,Quiet / Rest,True,,71.79
88,17:15:42,Quiet / Rest,Quiet / Rest,True,,72.15
89,17:17:30,Quiet / Rest,Quiet / Rest,True,,72.5
90,17:19:26,Quiet / Rest,Wake / Active,False,0.8389,71.6
91,17:20:54,Quiet / Rest,Wake / Active,False,,70.73
92,17:22:13,Wake / Active,Wake / Active,True,,71.08
93,17:23:30,Wake / Active,Quiet / Rest,False,,70.24
94,17:24:47,Wake / Active,Wake / Active,True,,70.59
95,17:25:49,Wake / Active,Quiet / Rest,False,,69.77
96,17:27:00,Wake / Active,Wake / Active,True,,70.11
97,17:28:29,Wake / Active,Wake / Active,True,,70.45
98,17:29:38,Wake / Active,Wake / Active,True,,70.79
99,17:30:45,Quiet / Rest,Wake / Active,False,,70.0
100,17:32:02,Wake / Active,Wake / Active,True,,70.33
101,17:33:16,Quiet / Rest,Quiet / Rest,True,,70.65
102,17:34:53,Wake / Active,Wake / Active,True,,70.97
103,17:36:06,Wake / Active,Quiet / Rest,False,,70.21
104,17:37:15,Wake / Active,Wake / Active,True,,70.53
105,17:38:17,Wake / Active,Wake / Active,True,,70.83
106,17:39:37,Wake / Active,Wake / Active,True,,71.13
107,17:40:51,Quiet / Rest,Wake / Active,False,,70.41
108,17:45:14,Wake / Active,Wake / Active,True,,70.71
109,17:46:46,Quiet / Rest,Wake / Active,False,,70.0
110,17:49:34,Quiet / Rest,Quiet / Rest,True,,70.3
111,17:51:03,Wake / Active,Wake / Active,True,,70.59
112,17:52:25,Quiet / Rest,Quiet / Rest,True,,70.87
113,17:53:43,Wake / Active,Quiet / Rest,False,0.5533,70.19
114,17:54:51,Wake / Active,Wake / Active,True,,70.48
115,17:56:12,Wake / Active,Wake / Active,True,,70.75
116,17:57:20,Wake / Active,Wake / Active,True,,71.03
117,17:58:31,Wake / Active,Wake / Active,True,,71.3
118,17:59:45,Quiet / Rest,Wake / Active,False,,70.64
119,18:01:25,Wake / Active,Wake / Active,True,,70.91
120,18:02:50,Wake / Active,Wake / Active,True,,71.17
121,18:04:29,Quiet / Rest,Wake / Active,False,,70.54
122,18:05:45,Wake / Active,Wake / Active,True,,70.8
123,18:07:05,Wake / Active,Wake / Active,True,,71.05
124,18:08:37,Wake / Active,Wake / Active,True,0.8922,71.3
125,18:10:23,Wake / Active,Wake / Active,True,,71.55
126,18:11:35,Wake / Active,Wake / Active,True,,71.79
127,18:12:42,Wake / Active,Wake / Active,True,,72.03
128,18:14:13,Quiet / Rest,Wake / Active,False,,71.43
129,18:15:31,Quiet / Rest,Wake / Active,False,,70.83
130,18:17:00,Quiet / Rest,Wake / Active,False,,70.25
131,18:18:14,Wake / Active,Quiet / Rest,False,0.7033,69.67
132,18:19:39,Quiet / Rest,Wake / Active,False,,69.11
133,18:20:48,Wake / Active,Wake / Active,True,,69.35
134,18:22:05,Wake / Active,Wake / Active,True,,69.6
135,18:23:18,Quiet / Rest,Wake / Active,False,,69.05
136,18:24:44,Wake / Active,Wake / Active,True,,69.29
137,18:26:18,Wake / Active,Wake / Active,True,0.9544,69.53
138,18:27:45,Wake / Active,Wake / Active,True,0.8944,69.77
139,18:29:08,Wake / Active,Wake / Active,True,1.0,70.0
140,18:30:27,Wake / Active,Wake / Active,True,0.9944,70.23
141,18:32:29,Wake / Active,Wake / Active,True,,70.45
142,18:35:41,Wake / Active,Wake / Active,True,0.6667,70.68
143,18:36:55,Wake / Active,Wake / Active,True,,70.9
144,18:38:11,Quiet / Rest,Wake / Active,False,,70.37
145,18:39:29,Quiet / Rest,Quiet / Rest,True,,70.59
146,18:41:03,Quiet / Rest,Quiet / Rest,True,,70.8
147,18:42:23,Possible Sleep,Quiet / Rest,False,,70.29
148,18:43:56,Quiet / Rest,Possible Sleep,False,,69.78
149,18:45:11,Wake / Active,Wake / Active,True,,70.0
150,18:46:32,Wake / Active,Wake / Active,True,,70.21
151,18:48:08,Wake / Active,Wake / Active,True,,70.42
152,18:49:18,Wake / Active,Quiet / Rest,False,,69.93
153,18:50:57,Wake / Active,Wake / Active,True,,70.14
154,18:52:55,Quiet / Rest,Quiet / Rest,True,,70.34
155,18:54:02,Possible Sleep,Possible Sleep,True,,70.55
156,18:56:43,Wake / Active,Possible Sleep,False,0.3604,70.07
157,18:57:47,Quiet / Rest,Quiet / Rest,True,0.7189,70.27
158,18:58:54,Quiet / Rest,Quiet / Rest,True,,70.47
159,18:59:59,Quiet / Rest,Quiet / Rest,True,,70.67
160,19:01:04,Wake / Active,Wake / Active,True,,70.86
161,19:02:16,Quiet / Rest,Quiet / Rest,True,,71.05
162,19:03:17,Wake / Active,Wake / Active,True,,71.24
163,19:04:20,Wake / Active,Quiet / Rest,False,0.9644,70.78
164,19:05:29,Quiet / Rest,Wake / Active,False,,70.32
165,19:06:34,Quiet / Rest,Quiet / Rest,True,,70.51
166,19:07:47,Quiet / Rest,Quiet / Rest,True,0.9367,70.7
167,19:09:28,Possible Sleep,Quiet / Rest,False,,70.25
168,19:12:19,Quiet / Rest,Possible Sleep,False,0.5648,69.81
169,19:14:23,Quiet / Rest,Quiet / Rest,True,,70.0
170,19:15:28,Quiet / Rest,Wake / Active,False,,69.57
171,19:16:34,Wake / Active,Wake / Active,True,,69.75
172,19:17:39,Wake / Active,Wake / Active,True,,69.94
173,19:18:52,Wake / Active,Wake / Active,True,,70.12
174,19:20:21,Quiet / Rest,Wake / Active,False,,69.7
175,19:21:24,Quiet / Rest,Wake / Active,False,,69.28
176,19:22:30,Wake / Active,Wake / Active,True,,69.46
177,19:23:35,Wake / Active,Quiet / Rest,False,,69.05
178,19:24:41,Wake / Active,Quiet / Rest,False,,68.64
179,19:25:59,Wake / Active,Wake / Active,True,,68.82
180,19:27:02,Wake / Active,Wake / Active,True,,69.01
181,19:28:08,Quiet / Rest,Quiet / Rest,True,,69.19
182,19:30:03,Wake / Active,Quiet / Rest,False,,68.79
183,19:31:43,Quiet / Rest,Wake / Active,False,,68.39
184,19:33:26,Wake / Active,Wake / Active,True,,68.57
185,19:34:45,Wake / Active,Wake / Active,True,,68.75
186,19:35:51,Wake / Active,Wake / Active,True,,68.93
187,19:37:06,Wake / Active,Wake / Active,True,,69.1
188,19:38:21,Quiet / Rest,Wake / Active,False,,68.72
189,19:39:36,Quiet / Rest,Wake / Active,False,,68.33
190,19:41:48,Quiet / Rest,Quiet / Rest,True,0.9878,68.51
191,19:43:35,Possible Sleep,Quiet / Rest,False,,68.13
192,19:45:01,Quiet / Rest,Possible Sleep,False,0.9096,67.76
193,19:47:07,Wake / Active,Wake / Active,True,,67.93
194,19:48:10,Wake / Active,Wake / Active,True,,68.11
195,19:49:26,Wake / Active,Wake / Active,True,,68.28
196,19:50:34,Wake / Active,Quiet / Rest,False,,67.91
197,19:51:53,Quiet / Rest,Quiet / Rest,True,,68.09
198,19:54:23,Wake / Active,Wake / Active,True,0.5956,68.25
199,19:55:30,Quiet / Rest,Quiet / Rest,True,,68.42
200,19:57:10,Quiet / Rest,Quiet / Rest,True,,68.59
201,20:00:29,Quiet / Rest,Wake / Active,False,,68.23
202,20:02:19,Wake / Active,Wake / Active,True,,68.39
203,20:03:49,Wake / Active,Wake / Active,True,,68.56
204,20:05:20,Wake / Active,Wake / Active,True,,68.72
205,20:06:24,Wake / Active,Wake / Active,True,,68.88
206,20:07:27,Wake / Active,Wake / Active,True,,69.04
207,20:08:37,Quiet / Rest,Quiet / Rest,True,,69.19
208,20:09:53,Wake / Active,Quiet / Rest,False,,68.84
209,20:12:47,Quiet / Rest,Wake / Active,False,,68.5
210,20:14:21,Quiet / Rest,Quiet / Rest,True,,68.66
211,20:16:07,Wake / Active,Wake / Active,True,,68.81
212,20:17:47,Wake / Active,Wake / Active,True,,68.97
213,20:19:03,Wake / Active,Wake / Active,True,,69.12
214,20:20:49,Wake / Active,Wake / Active,True,0.9022,69.27
215,20:23:12,Wake / Active,Quiet / Rest,False,,68.93
216,20:24:16,Wake / Active,Wake / Active,True,1.0,69.08
217,20:25:20,Wake / Active,Wake / Active,True,0.7833,69.23
218,20:27:22,Wake / Active,Wake / Active,True,,69.38
219,20:28:38,Quiet / Rest,Quiet / Rest,True,,69.52
220,20:30:10,Quiet / Rest,Quiet / Rest,True,0.9944,69.67
221,20:32:06,Wake / Active,Wake / Active,True,,69.81
222,20:33:46,Wake / Active,Wake / Active,True,,69.95
223,20:35:03,Wake / Active,Wake / Active,True,,70.09
224,20:36:27,Wake / Active,Wake / Active,True,,70.23
225,20:37:34,Quiet / Rest,Quiet / Rest,True,,70.37
226,20:39:10,Quiet / Rest,Quiet / Rest,True,0.98,70.51
227,20:40:25,Wake / Active,Quiet / Rest,False,,70.18
228,20:41:43,Quiet / Rest,Wake / Active,False,,69.86
229,20:43:01,Wake / Active,Wake / Active,True,,70.0
230,20:44:08,Wake / Active,Wake / Active,True,,70.14
231,20:45:41,Quiet / Rest,Quiet / Rest,True,,70.27
232,20:48:06,Wake / Active,Quiet / Rest,False,,69.96
233,20:49:24,Wake / Active,Wake / Active,True,0.9544,70.09
234,20:50:35,Quiet / Rest,Wake / Active,False,0.9378,69.78
235,20:52:20,Quiet / Rest,Quiet / Rest,True,0.6922,69.91
236,20:53:42,Quiet / Rest,Quiet / Rest,True,,70.04
237,20:55:18,Wake / Active,Quiet / Rest,False,,69.74
238,20:56:41,Wake / Active,Wake / Active,True,0.6633,69.87
239,20:57:52,Wake / Active,Wake / Active,True,,70.0
240,21:00:33,Wake / Active,Wake / Active,True,,70.13
241,21:02:30,Wake / Active,Wake / Active,True,0.7444,70.26
242,21:03:38,Quiet / Rest,Quiet / Rest,True,,70.39
243,21:05:20,Wake / Active,Wake / Active,True,,70.51
244,21:06:43,Wake / Active,Wake / Active,True,,70.64
245,21:07:56,Quiet / Rest,Quiet / Rest,True,,70.76
246,21:09:49,Wake / Active,Wake / Active,True,,70.89
247,21:11:23,Quiet / Rest,Wake / Active,False,,70.59
248,21:13:00,Quiet / Rest,Quiet / Rest,True,0.9978,70.71
249,21:14:23,Quiet / Rest,Quiet / Rest,True,,70.83
250,21:16:19,Quiet / Rest,Quiet / Rest,True,,70.95
251,21:17:56,Quiet / Rest,Quiet / Rest,True,,71.07
252,21:19:38,Quiet / Rest,Quiet / Rest,True,,71.19
253,21:20:47,Wake / Active,Wake / Active,True,,71.31
254,21:22:02,Wake / Active,Quiet / Rest,False,0.6367,71.02
255,21:23:14,Wake / Active,Wake / Active,True,,71.14
256,21:24:27,Wake / Active,Wake / Active,True,,71.26
257,21:25:36,Wake / Active,Quiet / Rest,False,0.7333,70.97
258,21:26:42,Quiet / Rest,Wake / Active,False,,70.68
259,21:27:46,Quiet / Rest,Quiet / Rest,True,0.9322,70.8
260,21:28:56,Wake / Active,Wake / Active,True,,70.92
261,21:30:00,Wake / Active,Wake / Active,True,,71.03
262,21:31:26,Wake / Active,Wake / Active,True,0.99,71.15
263,21:32:49,Quiet / Rest,Quiet / Rest,True,,71.26
264,21:34:33,Quiet / Rest,Wake / Active,False,,70.98
265,21:35:59,Wake / Active,Wake / Active,True,,71.09
266,21:37:29,Wake / Active,Wake / Active,True,0.9879,71.21
267,21:39:18,Quiet / Rest,Quiet / Rest,True,,71.32
268,21:41:08,Possible Sleep,Quiet / Rest,False,,71.04
269,21:42:33,Wake / Active,Possible Sleep,False,0.5989,70.77
270,21:43:58,Wake / Active,Wake / Active,True,,70.88
271,21:45:01,Wake / Active,Wake / Active,True,,70.99
272,21:46:10,Wake / Active,Wake / Active,True,,71.1
273,21:47:26,Wake / Active,Wake / Active,True,,71.21
274,21:48:48,Wake / Active,Wake / Active,True,,71.32
275,21:50:10,Quiet / Rest,Wake / Active,False,,71.05
276,21:52:25,Quiet / Rest,Wake / Active,False,,70.79
277,21:53:35,Wake / Active,Wake / Active,True,,70.9
278,21:54:47,Quiet / Rest,Quiet / Rest,True,,71.0
279,21:56:20,Wake / Active,Wake / Active,True,,71.11
280,21:57:55,Wake / Active,Wake / Active,True,,71.22
281,21:59:10,Wake / Active,Wake / Active,True,,71.32
282,22:00:51,Wake / Active,Wake / Active,True,,71.43
283,22:02:04,Wake / Active,Wake / Active,True,,71.53
284,22:03:12,Quiet / Rest,Quiet / Rest,True,0.7767,71.64
285,22:04:36,Quiet / Rest,Wake / Active,False,,71.38
286,22:05:53,Wake / Active,Quiet / Rest,False,,71.12
287,22:06:59,Quiet / Rest,Quiet / Rest,True,,71.22
288,22:08:22,Quiet / Rest,Quiet / Rest,True,,71.33
289,22:09:47,Wake / Active,Wake / Active,True,,71.43
290,22:10:56,Quiet / Rest,Quiet / Rest,True,,71.53
291,22:12:39,Wake / Active,Wake / Active,True,,71.63
292,22:13:58,Wake / Active,Wake / Active,True,,71.73
293,22:15:13,Wake / Active,Wake / Active,True,,71.83
294,22:16:30,Quiet / Rest,Wake / Active,False,,71.58
295,22:17:54,Wake / Active,Wake / Active,True,,71.68
296,22:19:59,Wake / Active,Wake / Active,True,,71.78
297,22:21:05,Quiet / Rest,Quiet / Rest,True,,71.88
298,22:22:09,Quiet / Rest,Quiet / Rest,True,,71.97
299,22:23:13,Quiet / Rest,Quiet / Rest,True,0.8833,72.07
300,22:24:23,Quiet / Rest,Quiet / Rest,True,0.8911,72.16
301,22:25:27,Quiet / Rest,Quiet / Rest,True,0.8244,72.26
302,22:26:50,Wake / Active,Wake / Active,True,,72.35
303,22:28:02,Wake / Active,Wake / Active,True,0.5767,72.45
304,22:29:07,Quiet / Rest,Quiet / Rest,True,,72.54
305,22:30:15,Wake / Active,Wake / Active,True,,72.64
306,22:31:21,Wake / Active,Wake / Active,True,,72.73
307,22:32:53,Wake / Active,Wake / Active,True,,72.82
308,22:34:05,Quiet / Rest,Quiet / Rest,True,,72.91
309,22:35:35,Quiet / Rest,Quiet / Rest,True,,73.0
310,22:36:40,Wake / Active,Quiet / Rest,False,0.5767,72.76
311,22:37:45,Quiet / Rest,Quiet / Rest,True,0.9189,72.85
312,22:38:56,Quiet / Rest,Wake / Active,False,,72.61
313,22:40:13,Wake / Active,Quiet / Rest,False,,72.37
314,22:41:47,Quiet / Rest,Wake / Active,False,,72.13
315,22:43:33,Wake / Active,Wake / Active,True,,72.22
316,22:44:39,Quiet / Rest,Quiet / Rest,True,,72.31
317,22:45:52,Quiet / Rest,Quiet / Rest,True,,72.4
318,22:47:17,Wake / Active,Quiet / Rest,False,0.6967,72.17
319,22:48:32,Wake / Active,Wake / Active,True,,72.26
320,22:49:47,Possible Sleep,Quiet / Rest,False,,72.03
321,22:51:24,Quiet / Rest,Possible Sleep,False,,71.79
322,22:53:30,Quiet / Rest,Quiet / Rest,True,0.9022,71.88
323,22:55:19,Quiet / Rest,Quiet / Rest,True,0.9144,71.97
324,22:57:03,Quiet / Rest,Quiet / Rest,True,,72.06
325,22:58:19,Wake / Active,Wake / Active,True,0.7011,72.15
326,22:59:44,Wake / Active,Wake / Active,True,0.9411,72.24
327,23:00:53,Wake / Active,Wake / Active,True,,72.33
328,23:02:03,Wake / Active,Quiet / Rest,False,,72.1
329,23:04:01,Wake / Active,Wake / Active,True,,72.19
330,23:05:21,Quiet / Rest,Wake / Active,False,,71.96
331,23:06:52,Quiet / Rest,Quiet / Rest,True,,72.05
332,23:08:26,Quiet / Rest,Wake / Active,False,,71.83
333,23:10:02,Wake / Active,Wake / Active,True,,71.91
334,23:11:52,Wake / Active,Wake / Active,True,,72.0
335,23:14:46,Wake / Active,Quiet / Rest,False,,71.78
336,23:17:04,Wake / Active,Quiet / Rest,False,0.7531,71.56
337,23:18:33,Wake / Active,Wake / Active,True,,71.65
338,23:20:22,Quiet / Rest,Wake / Active,False,,71.43
339,23:22:02,Wake / Active,Wake / Active,True,,71.52
340,23:23:07,Wake / Active,Wake / Active,True,,71.6
341,23:24:20,Wake / Active,Wake / Active,True,,71.69
342,23:26:09,Quiet / Rest,Quiet / Rest,True,,71.77
343,23:28:15,Wake / Active,Wake / Active,True,,71.86
